Start,End,Total duration,Alarm text,Alarm class
23/01/2019 15:57,23/01/2019 15:57,24,c,O
23/01/2019 15:59,23/01/2019 15:59,2,a,S
23/01/2019 16:01,23/01/2019 16:01,5,a,S
23/01/2019 16:03,23/01/2019 16:04,22,a,S
23/01/2019 17:45,23/01/2019 17:45,1,a,S
23/01/2019 16:03,23/01/2019 16:04,17,c,O
23/01/2019 16:05,23/01/2019 16:05,5,a,S
23/01/2019 16:06,23/01/2019 16:07,37,a,S
23/01/2019 16:06,23/01/2019 16:06,32,c,O
23/01/2019 16:10,23/01/2019 16:10,23,a,S
23/01/2019 16:10,23/01/2019 16:10,18,c,O
23/01/2019 16:15,23/01/2019 16:43,1680,b,E
23/01/2019 16:15,23/01/2019 16:43,1680,a,S
23/01/2019 17:29,23/01/2019 17:29,13,a,S
23/01/2019 17:29,23/01/2019 17:29,8,c,O
23/01/2019 17:30,23/01/2019 17:30,5,a,S
23/01/2019 17:33,23/01/2019 17:34,3,a,S
23/01/2019 17:39,23/01/2019 17:39,3,a,S
23/01/2019 17:42,23/01/2019 17:43,7,a,S
23/01/2019 17:42,23/01/2019 17:43,4,c,O
23/01/2019 17:47,23/01/2019 17:47,5,a,S
23/01/2019 17:48,23/01/2019 17:49,33,a,S
23/01/2019 17:48,23/01/2019 17:49,29,c,O
23/01/2019 17:51,23/01/2019 17:51,7,a,S
23/01/2019 17:51,23/01/2019 17:51,2,c,O
23/01/2019 17:52,23/01/2019 17:52,3,a,S
23/01/2019 18:01,23/01/2019 18:01,7,a,S
23/01/2019 18:01,23/01/2019 18:01,2,c,O
23/01/2019 18:03,23/01/2019 18:03,7,a,S
23/01/2019 18:03,23/01/2019 18:03,3,c,O
23/01/2019 18:06,23/01/2019 18:06,17,a,S
23/01/2019 18:06,23/01/2019 18:06,13,c,O
23/01/2019 18:07,23/01/2019 18:07,20,a,S
23/01/2019 18:07,23/01/2019 18:07,16,c,O
23/01/2019 18:09,23/01/2019 18:09,2,a,S
23/01/2019 18:15,23/01/2019 18:16,23,a,S
23/01/2019 19:36,23/01/2019 19:36,1,a,S
23/01/2019 18:15,23/01/2019 18:16,18,c,O
23/01/2019 18:27,23/01/2019 18:27,9,a,S
23/01/2019 18:27,23/01/2019 18:27,5,c,O
23/01/2019 18:28,23/01/2019 18:29,43,a,S
23/01/2019 18:28,23/01/2019 18:29,40,c,O
23/01/2019 18:55,23/01/2019 18:59,275,a,S
23/01/2019 18:55,23/01/2019 18:59,271,c,O
23/01/2019 19:00,23/01/2019 19:15,900,b,E
23/01/2019 19:00,23/01/2019 19:15,900,a,S
23/01/2019 19:18,23/01/2019 19:22,254,a,S
23/01/2019 21:29,23/01/2019 21:29,1,c,O
23/01/2019 19:18,23/01/2019 19:22,249,c,O
23/01/2019 19:32,23/01/2019 19:35,188,a,S
23/01/2019 23:31,23/01/2019 23:31,1,a,S
23/01/2019 19:32,23/01/2019 19:35,183,c,O
23/01/2019 19:45,23/01/2019 19:47,107,a,S
23/01/2019 19:45,23/01/2019 19:47,102,c,O
23/01/2019 20:49,23/01/2019 20:50,8,a,S
23/01/2019 20:49,23/01/2019 20:50,4,c,O
23/01/2019 21:18,23/01/2019 21:18,9,a,S
23/01/2019 21:18,23/01/2019 21:18,5,c,O
23/01/2019 21:18,23/01/2019 21:18,2,a,S
23/01/2019 21:29,23/01/2019 21:29,5,a,S
23/01/2019 21:45,23/01/2019 21:50,300,b,E
23/01/2019 21:45,23/01/2019 21:50,300,a,S
23/01/2019 22:03,23/01/2019 22:03,3,a,S
23/01/2019 23:40,23/01/2019 23:42,113,a,S
23/01/2019 23:40,23/01/2019 23:42,109,c,O
23/01/2019 23:43,23/01/2019 23:43,33,a,S
24/01/2019 00:37,24/01/2019 00:37,1,c,O
23/01/2019 23:43,23/01/2019 23:43,29,c,O
23/01/2019 23:45,24/01/2019 00:13,1680,b,E
23/01/2019 23:45,24/01/2019 00:13,1680,a,S
24/01/2019 00:16,24/01/2019 00:16,24,a,S
24/01/2019 00:16,24/01/2019 00:16,19,c,O
24/01/2019 00:52,24/01/2019 00:52,1,a,S
24/01/2019 00:22,24/01/2019 00:23,49,a,S
24/01/2019 00:22,24/01/2019 00:22,44,c,O
24/01/2019 00:25,24/01/2019 00:27,163,a,S
24/01/2019 00:25,24/01/2019 00:27,158,c,O
24/01/2019 01:01,24/01/2019 01:01,1,a,S
24/01/2019 00:37,24/01/2019 00:37,6,a,S
24/01/2019 01:04,24/01/2019 01:04,1,c,O
24/01/2019 00:39,24/01/2019 00:39,4,a,S
24/01/2019 00:41,24/01/2019 00:41,3,a,S
24/01/2019 00:45,24/01/2019 00:46,59,a,S
24/01/2019 00:45,24/01/2019 00:46,55,c,O
24/01/2019 00:57,24/01/2019 00:58,13,a,S
24/01/2019 00:57,24/01/2019 00:58,8,c,O
24/01/2019 01:00,24/01/2019 01:00,5,a,S
24/01/2019 01:02,24/01/2019 01:02,18,a,S
24/01/2019 01:02,24/01/2019 01:02,14,c,O
24/01/2019 01:13,24/01/2019 01:13,1,c,O
24/01/2019 01:04,24/01/2019 01:04,6,a,S
24/01/2019 01:05,24/01/2019 01:05,7,a,S
24/01/2019 01:05,24/01/2019 01:05,2,c,O
24/01/2019 01:06,24/01/2019 01:06,7,a,S
24/01/2019 01:06,24/01/2019 01:06,2,c,O
24/01/2019 01:08,24/01/2019 01:09,7,a,S
24/01/2019 01:08,24/01/2019 01:09,3,c,O
24/01/2019 01:10,24/01/2019 01:10,46,a,S
24/01/2019 01:10,24/01/2019 01:10,42,c,O
24/01/2019 01:36,24/01/2019 01:36,1,c,O
24/01/2019 01:12,24/01/2019 01:12,11,a,S
24/01/2019 01:38,24/01/2019 01:38,1,c,O
24/01/2019 01:12,24/01/2019 01:12,7,c,O
24/01/2019 01:13,24/01/2019 01:13,6,a,S
24/01/2019 01:17,24/01/2019 01:18,47,a,S
24/01/2019 01:17,24/01/2019 01:18,42,c,O
24/01/2019 01:19,24/01/2019 01:19,4,a,S
24/01/2019 01:27,24/01/2019 01:27,16,a,S
24/01/2019 01:27,24/01/2019 01:27,12,c,O
24/01/2019 01:34,24/01/2019 01:35,40,a,S
24/01/2019 01:34,24/01/2019 01:35,36,c,O
24/01/2019 01:36,24/01/2019 01:36,5,a,S
24/01/2019 01:38,24/01/2019 01:38,6,a,S
24/01/2019 01:44,24/01/2019 01:44,46,a,S
24/01/2019 01:44,24/01/2019 01:44,41,c,O
24/01/2019 02:51,24/01/2019 02:51,1,a,S
24/01/2019 01:52,24/01/2019 01:52,8,a,S
24/01/2019 01:52,24/01/2019 01:52,4,c,O
24/01/2019 01:54,24/01/2019 01:55,2,a,S
24/01/2019 01:58,24/01/2019 01:58,38,a,S
24/01/2019 01:58,24/01/2019 01:58,33,c,O
24/01/2019 02:02,24/01/2019 02:02,10,a,S
24/01/2019 02:02,24/01/2019 02:02,6,c,O
24/01/2019 02:15,24/01/2019 02:15,10,a,S
24/01/2019 02:15,24/01/2019 02:15,6,c,O
24/01/2019 02:23,24/01/2019 02:23,3,a,S
24/01/2019 02:24,24/01/2019 02:48,1419,a,S
24/01/2019 02:24,24/01/2019 02:48,1414,c,O
24/01/2019 02:30,24/01/2019 02:48,1080,b,E
24/01/2019 03:37,24/01/2019 03:38,24,a,S
24/01/2019 03:37,24/01/2019 03:38,19,c,O
24/01/2019 03:47,24/01/2019 03:48,29,a,S
24/01/2019 03:47,24/01/2019 03:48,24,c,O
24/01/2019 04:06,24/01/2019 04:07,3,a,S
24/01/2019 04:14,24/01/2019 04:14,8,a,S
24/01/2019 04:14,24/01/2019 04:14,3,c,O
24/01/2019 04:16,24/01/2019 04:16,2,a,S
24/01/2019 04:23,24/01/2019 04:23,4,a,S
24/01/2019 04:30,24/01/2019 04:30,15,a,S
24/01/2019 04:30,24/01/2019 04:30,11,c,O
24/01/2019 04:40,24/01/2019 04:40,16,a,S
24/01/2019 04:40,24/01/2019 04:40,12,c,O
24/01/2019 04:42,24/01/2019 04:42,46,a,S
24/01/2019 04:59,24/01/2019 04:59,5,a,S
24/01/2019 05:00,24/01/2019 06:00,3600,b,E
24/01/2019 05:00,24/01/2019 06:00,3602,a,S
24/01/2019 06:02,24/01/2019 06:02,19,a,S
24/01/2019 06:02,24/01/2019 06:02,14,c,O
24/01/2019 06:04,24/01/2019 06:05,85,a,S
24/01/2019 06:04,24/01/2019 06:05,81,c,O
24/01/2019 06:36,24/01/2019 06:36,39,a,S
24/01/2019 06:36,24/01/2019 06:36,34,c,O
24/01/2019 06:44,24/01/2019 06:44,3,a,S
24/01/2019 06:53,24/01/2019 06:53,16,a,S
24/01/2019 06:53,24/01/2019 06:53,12,c,O
24/01/2019 07:11,24/01/2019 07:11,3,a,S
24/01/2019 07:12,24/01/2019 07:12,2,a,S
24/01/2019 07:13,24/01/2019 07:14,50,a,S
24/01/2019 07:13,24/01/2019 07:14,46,c,O
24/01/2019 07:15,24/01/2019 07:17,147,a,S
24/01/2019 07:15,24/01/2019 07:17,144,c,O
24/01/2019 09:19,24/01/2019 09:19,1,a,S
24/01/2019 07:20,24/01/2019 07:20,8,a,S
24/01/2019 07:20,24/01/2019 07:20,3,c,O
24/01/2019 07:27,24/01/2019 07:28,19,a,S
24/01/2019 07:27,24/01/2019 07:28,14,c,O
24/01/2019 07:41,24/01/2019 07:42,69,a,S
24/01/2019 07:41,24/01/2019 07:42,64,c,O
24/01/2019 07:50,24/01/2019 07:50,4,a,S
24/01/2019 08:01,24/01/2019 08:01,18,a,S
24/01/2019 08:01,24/01/2019 08:01,13,c,O
24/01/2019 08:03,24/01/2019 08:03,17,a,S
24/01/2019 08:03,24/01/2019 08:03,13,c,O
24/01/2019 08:13,24/01/2019 08:13,4,a,S
24/01/2019 08:19,24/01/2019 08:19,13,a,S
24/01/2019 08:19,24/01/2019 08:19,9,c,O
24/01/2019 08:45,24/01/2019 09:13,1680,b,E
24/01/2019 08:45,24/01/2019 09:13,1680,a,S
24/01/2019 09:33,24/01/2019 09:34,33,a,S
24/01/2019 09:33,24/01/2019 09:34,28,c,O
24/01/2019 09:43,24/01/2019 09:44,5,a,S
24/01/2019 09:51,24/01/2019 09:53,103,a,S
24/01/2019 10:44,24/01/2019 10:44,1,a,S
24/01/2019 09:51,24/01/2019 09:53,99,c,O
24/01/2019 10:16,24/01/2019 10:17,71,a,S
24/01/2019 10:16,24/01/2019 10:17,66,c,O
24/01/2019 10:19,24/01/2019 10:20,61,a,S
24/01/2019 10:19,24/01/2019 10:20,57,c,O
24/01/2019 10:21,24/01/2019 10:24,130,a,S
24/01/2019 10:22,24/01/2019 10:24,126,c,O
24/01/2019 10:25,24/01/2019 10:26,61,a,S
24/01/2019 10:25,24/01/2019 10:26,57,c,O
24/01/2019 10:36,24/01/2019 10:37,60,a,S
24/01/2019 10:36,24/01/2019 10:37,56,c,O
24/01/2019 10:38,24/01/2019 10:39,61,a,S
24/01/2019 10:38,24/01/2019 10:39,56,c,O
24/01/2019 10:49,24/01/2019 10:50,56,a,S
24/01/2019 10:49,24/01/2019 10:50,51,c,O
24/01/2019 10:51,24/01/2019 10:52,60,a,S
24/01/2019 10:51,24/01/2019 10:52,56,c,O
24/01/2019 10:57,24/01/2019 10:57,2,a,S
24/01/2019 11:02,24/01/2019 11:03,56,a,S
24/01/2019 11:02,24/01/2019 11:03,51,c,O
24/01/2019 11:04,24/01/2019 11:05,59,a,S
24/01/2019 11:04,24/01/2019 11:05,54,c,O
24/01/2019 11:15,24/01/2019 11:16,56,a,S
24/01/2019 13:53,24/01/2019 13:53,1,a,S
24/01/2019 11:15,24/01/2019 11:16,52,c,O
24/01/2019 11:17,24/01/2019 11:18,59,a,S
24/01/2019 11:17,24/01/2019 11:18,55,c,O
24/01/2019 11:30,24/01/2019 11:45,900,b,E
24/01/2019 11:30,24/01/2019 11:45,900,a,S
24/01/2019 12:09,24/01/2019 12:09,2,a,S
24/01/2019 12:16,24/01/2019 12:17,9,a,S
24/01/2019 12:17,24/01/2019 12:17,5,c,O
24/01/2019 12:50,24/01/2019 12:51,59,a,S
24/01/2019 12:50,24/01/2019 12:51,54,c,O
24/01/2019 12:53,24/01/2019 12:54,63,a,S
24/01/2019 12:53,24/01/2019 12:54,59,c,O
24/01/2019 13:38,24/01/2019 13:38,17,a,S
24/01/2019 14:14,24/01/2019 14:14,1,c,O
24/01/2019 13:38,24/01/2019 13:38,12,c,O
24/01/2019 13:58,24/01/2019 13:58,10,a,S
24/01/2019 13:58,24/01/2019 13:58,4,c,O
24/01/2019 14:01,24/01/2019 14:02,17,a,S
24/01/2019 14:01,24/01/2019 14:02,12,c,O
24/01/2019 14:03,24/01/2019 14:03,2,a,S
24/01/2019 14:04,24/01/2019 14:04,30,a,S
24/01/2019 14:04,24/01/2019 14:04,25,c,O
24/01/2019 14:07,24/01/2019 14:07,13,a,S
24/01/2019 14:07,24/01/2019 14:07,8,c,O
24/01/2019 14:09,24/01/2019 14:09,8,a,S
24/01/2019 14:09,24/01/2019 14:09,3,c,O
24/01/2019 14:12,24/01/2019 14:13,10,a,S
24/01/2019 14:13,24/01/2019 14:13,5,c,O
24/01/2019 14:14,24/01/2019 14:14,5,a,S
24/01/2019 14:19,24/01/2019 14:20,22,a,S
24/01/2019 14:19,24/01/2019 14:20,18,c,O
24/01/2019 14:21,24/01/2019 14:21,12,a,S
24/01/2019 14:21,24/01/2019 14:21,8,c,O
24/01/2019 14:58,24/01/2019 14:58,1,c,O
24/01/2019 14:30,24/01/2019 14:30,7,a,S
24/01/2019 14:30,24/01/2019 14:30,2,c,O
24/01/2019 14:38,24/01/2019 14:38,5,a,S
24/01/2019 14:38,24/01/2019 14:38,2,c,O
24/01/2019 14:43,24/01/2019 14:43,3,a,S
24/01/2019 14:47,24/01/2019 14:47,17,a,S
24/01/2019 14:47,24/01/2019 14:47,13,c,O
24/01/2019 14:50,24/01/2019 14:50,11,a,S
24/01/2019 14:50,24/01/2019 14:50,7,c,O
24/01/2019 15:34,24/01/2019 15:34,1,c,O
24/01/2019 14:58,24/01/2019 14:58,6,a,S
24/01/2019 16:09,24/01/2019 16:09,1,a,S
24/01/2019 15:04,24/01/2019 15:05,65,a,S
24/01/2019 16:54,24/01/2019 16:54,1,c,O
24/01/2019 15:04,24/01/2019 15:05,60,c,O
24/01/2019 15:08,24/01/2019 15:09,45,a,S
24/01/2019 15:08,24/01/2019 15:09,40,c,O
24/01/2019 15:12,24/01/2019 15:12,12,a,S
24/01/2019 15:12,24/01/2019 15:12,9,c,O
24/01/2019 15:34,24/01/2019 15:34,5,a,S
24/01/2019 15:35,24/01/2019 15:36,38,a,S
24/01/2019 15:36,24/01/2019 15:36,33,c,O
24/01/2019 15:53,24/01/2019 15:54,94,a,S
24/01/2019 15:53,24/01/2019 15:54,89,c,O
24/01/2019 16:05,24/01/2019 16:08,173,a,S
24/01/2019 16:05,24/01/2019 16:08,169,c,O
24/01/2019 16:15,24/01/2019 16:43,1680,b,E
24/01/2019 16:15,24/01/2019 16:43,1680,a,S
24/01/2019 16:53,24/01/2019 16:54,6,a,S
24/01/2019 17:14,24/01/2019 17:14,2,a,S
24/01/2019 17:44,24/01/2019 17:45,18,a,S
24/01/2019 18:05,24/01/2019 18:07,95,a,S
24/01/2019 18:05,24/01/2019 18:07,90,c,O
24/01/2019 18:09,24/01/2019 18:10,64,a,S
24/01/2019 18:09,24/01/2019 18:10,59,c,O
24/01/2019 19:00,24/01/2019 19:15,900,b,E
24/01/2019 19:00,24/01/2019 19:15,900,a,S
24/01/2019 19:59,24/01/2019 19:59,4,a,S
24/01/2019 20:04,24/01/2019 20:04,3,a,S
24/01/2019 20:05,24/01/2019 20:06,15,a,S
24/01/2019 21:07,24/01/2019 21:07,1,a,S
24/01/2019 20:05,24/01/2019 20:06,11,c,O
24/01/2019 20:09,24/01/2019 20:09,3,a,S
24/01/2019 20:20,24/01/2019 20:20,8,a,S
24/01/2019 20:20,24/01/2019 20:20,4,c,O
24/01/2019 21:52,24/01/2019 21:52,1,a,S
24/01/2019 20:21,24/01/2019 20:22,35,a,S
24/01/2019 20:37,24/01/2019 20:38,21,a,S
24/01/2019 21:01,24/01/2019 21:01,22,a,S
24/01/2019 21:01,24/01/2019 21:01,17,c,O
24/01/2019 22:16,24/01/2019 22:17,1,c,O
24/01/2019 21:03,24/01/2019 21:04,19,a,S
24/01/2019 21:03,24/01/2019 21:04,16,c,O
24/01/2019 21:05,24/01/2019 21:05,16,a,S
24/01/2019 21:05,24/01/2019 21:05,12,c,O
24/01/2019 21:06,24/01/2019 21:06,7,a,S
24/01/2019 22:28,24/01/2019 22:28,1,c,O
24/01/2019 21:06,24/01/2019 21:06,2,c,O
24/01/2019 21:11,24/01/2019 21:11,16,a,S
24/01/2019 21:11,24/01/2019 21:11,12,c,O
24/01/2019 21:24,24/01/2019 21:24,2,a,S
24/01/2019 21:27,24/01/2019 21:27,2,a,S
24/01/2019 22:41,24/01/2019 22:41,1,a,S
24/01/2019 22:11,24/01/2019 22:13,97,a,S
24/01/2019 22:12,24/01/2019 22:13,94,c,O
24/01/2019 22:16,24/01/2019 22:17,6,a,S
24/01/2019 22:20,24/01/2019 22:20,4,a,S
24/01/2019 22:26,24/01/2019 22:27,11,a,S
24/01/2019 22:27,24/01/2019 22:27,6,c,O
24/01/2019 22:28,24/01/2019 22:28,5,a,S
24/01/2019 22:29,24/01/2019 22:29,6,a,S
24/01/2019 22:29,24/01/2019 22:29,3,c,O
24/01/2019 22:34,24/01/2019 22:34,29,a,S
24/01/2019 22:34,24/01/2019 22:34,25,c,O
24/01/2019 22:38,24/01/2019 22:39,9,a,S
24/01/2019 22:38,24/01/2019 22:39,5,c,O
24/01/2019 22:43,24/01/2019 22:45,115,a,S
24/01/2019 22:43,24/01/2019 22:45,112,c,O
24/01/2019 22:48,24/01/2019 22:50,92,a,S
24/01/2019 22:48,24/01/2019 22:50,88,c,O
24/01/2019 22:53,24/01/2019 22:53,19,a,S
24/01/2019 22:53,24/01/2019 22:53,14,c,O
24/01/2019 23:22,24/01/2019 23:22,1,a,S
24/01/2019 22:57,24/01/2019 22:59,103,a,S
24/01/2019 23:36,24/01/2019 23:36,1,c,O
24/01/2019 23:37,24/01/2019 23:37,1,a,S
24/01/2019 22:57,24/01/2019 22:59,99,c,O
24/01/2019 23:01,24/01/2019 23:02,46,a,S
24/01/2019 23:01,24/01/2019 23:02,42,c,O
24/01/2019 23:04,24/01/2019 23:04,36,a,S
24/01/2019 23:04,24/01/2019 23:04,33,c,O
24/01/2019 23:06,24/01/2019 23:06,2,a,S
24/01/2019 23:10,24/01/2019 23:10,12,a,S
24/01/2019 23:10,24/01/2019 23:10,7,c,O
24/01/2019 23:11,24/01/2019 23:11,4,a,S
24/01/2019 23:17,24/01/2019 23:17,5,a,S
24/01/2019 23:31,24/01/2019 23:31,13,a,S
24/01/2019 23:31,24/01/2019 23:31,8,c,O
24/01/2019 23:36,24/01/2019 23:36,6,a,S
24/01/2019 23:38,24/01/2019 23:39,46,a,S
24/01/2019 23:38,24/01/2019 23:39,41,c,O
24/01/2019 23:41,24/01/2019 23:41,14,a,S
24/01/2019 23:41,24/01/2019 23:41,10,c,O
24/01/2019 23:45,25/01/2019 00:13,1680,b,E
24/01/2019 23:45,25/01/2019 00:13,1680,a,S
25/01/2019 00:19,25/01/2019 00:20,26,a,S
25/01/2019 00:19,25/01/2019 00:20,21,c,O
25/01/2019 00:22,25/01/2019 00:22,16,a,S
25/01/2019 00:22,25/01/2019 00:22,13,c,O
25/01/2019 00:23,25/01/2019 00:24,45,a,S
25/01/2019 00:23,25/01/2019 00:24,41,c,O
25/01/2019 00:25,25/01/2019 00:25,3,a,S
25/01/2019 00:30,25/01/2019 00:30,33,a,S
25/01/2019 00:30,25/01/2019 00:30,30,c,O
25/01/2019 00:38,25/01/2019 00:38,9,a,S
25/01/2019 01:11,25/01/2019 01:11,1,a,S
25/01/2019 00:38,25/01/2019 00:38,4,c,O
25/01/2019 00:40,25/01/2019 00:41,24,a,S
25/01/2019 00:40,25/01/2019 00:41,20,c,O
25/01/2019 00:42,25/01/2019 00:43,48,a,S
25/01/2019 00:42,25/01/2019 00:43,43,c,O
25/01/2019 00:45,25/01/2019 00:45,37,a,S
25/01/2019 00:45,25/01/2019 00:45,34,c,O
25/01/2019 00:47,25/01/2019 00:47,47,a,S
25/01/2019 00:47,25/01/2019 00:47,43,c,O
25/01/2019 00:49,25/01/2019 00:49,8,a,S
25/01/2019 00:49,25/01/2019 00:49,4,c,O
25/01/2019 00:53,25/01/2019 00:53,11,a,S
25/01/2019 00:53,25/01/2019 00:53,6,c,O
25/01/2019 00:54,25/01/2019 00:55,40,a,S
25/01/2019 00:54,25/01/2019 00:55,36,c,O
25/01/2019 01:15,25/01/2019 01:15,15,a,S
25/01/2019 01:15,25/01/2019 01:15,10,c,O
25/01/2019 01:17,25/01/2019 01:17,4,a,S
25/01/2019 01:18,25/01/2019 01:19,10,a,S
25/01/2019 01:18,25/01/2019 01:19,5,c,O
25/01/2019 01:22,25/01/2019 01:22,3,a,S
25/01/2019 01:23,25/01/2019 01:23,4,a,S
25/01/2019 01:25,25/01/2019 01:26,19,a,S
25/01/2019 01:25,25/01/2019 01:26,15,c,O
25/01/2019 01:29,25/01/2019 01:29,4,a,S
25/01/2019 01:31,25/01/2019 01:31,16,a,S
25/01/2019 01:31,25/01/2019 01:31,11,c,O
25/01/2019 01:35,25/01/2019 01:35,16,a,S
25/01/2019 01:35,25/01/2019 01:35,12,c,O
25/01/2019 01:36,25/01/2019 01:36,15,a,S
25/01/2019 01:36,25/01/2019 01:36,10,c,O
25/01/2019 01:38,25/01/2019 01:38,3,a,S
25/01/2019 02:07,25/01/2019 02:07,1,c,O
25/01/2019 01:43,25/01/2019 01:43,3,a,S
25/01/2019 02:13,25/01/2019 02:13,1,a,S
25/01/2019 01:46,25/01/2019 01:48,65,a,S
25/01/2019 01:47,25/01/2019 01:48,61,c,O
25/01/2019 01:51,25/01/2019 01:52,41,a,S
25/01/2019 01:51,25/01/2019 01:52,37,c,O
25/01/2019 01:53,25/01/2019 01:53,3,a,S
25/01/2019 01:59,25/01/2019 02:00,16,a,S
25/01/2019 01:59,25/01/2019 02:00,11,c,O
25/01/2019 02:04,25/01/2019 02:04,5,a,S
25/01/2019 02:07,25/01/2019 02:07,4,a,S
25/01/2019 02:10,25/01/2019 02:10,2,a,S
25/01/2019 02:16,25/01/2019 02:17,10,a,S
25/01/2019 02:16,25/01/2019 02:17,5,c,O
25/01/2019 02:26,25/01/2019 02:27,24,a,S
25/01/2019 02:26,25/01/2019 02:27,20,c,O
25/01/2019 02:30,25/01/2019 02:48,1080,b,E
25/01/2019 02:30,25/01/2019 02:48,1080,a,S
25/01/2019 02:50,25/01/2019 02:51,32,a,S
25/01/2019 02:50,25/01/2019 02:51,28,c,O
25/01/2019 02:53,25/01/2019 02:53,8,a,S
25/01/2019 02:53,25/01/2019 02:53,3,c,O
25/01/2019 02:59,25/01/2019 02:59,14,a,S
25/01/2019 02:59,25/01/2019 02:59,9,c,O
25/01/2019 03:01,25/01/2019 03:01,16,a,S
25/01/2019 03:01,25/01/2019 03:01,12,c,O
25/01/2019 03:45,25/01/2019 03:45,1,a,S
25/01/2019 03:05,25/01/2019 03:05,15,a,S
25/01/2019 03:05,25/01/2019 03:05,11,c,O
25/01/2019 03:49,25/01/2019 03:49,1,c,O
25/01/2019 03:15,25/01/2019 03:16,52,a,S
25/01/2019 03:15,25/01/2019 03:16,49,c,O
25/01/2019 03:18,25/01/2019 03:19,46,a,S
25/01/2019 03:18,25/01/2019 03:19,41,c,O
25/01/2019 03:22,25/01/2019 03:23,57,a,S
25/01/2019 03:22,25/01/2019 03:23,53,c,O
25/01/2019 03:39,25/01/2019 03:40,21,a,S
25/01/2019 04:12,25/01/2019 04:12,1,a,S
25/01/2019 03:39,25/01/2019 03:40,17,c,O
25/01/2019 03:41,25/01/2019 03:41,4,a,S
25/01/2019 03:43,25/01/2019 03:44,55,a,S
25/01/2019 03:43,25/01/2019 03:44,50,c,O
25/01/2019 03:47,25/01/2019 03:47,4,a,S
25/01/2019 03:49,25/01/2019 03:49,6,a,S
25/01/2019 03:50,25/01/2019 03:50,12,a,S
25/01/2019 03:50,25/01/2019 03:50,8,c,O
25/01/2019 04:01,25/01/2019 04:01,15,a,S
25/01/2019 04:01,25/01/2019 04:01,10,c,O
25/01/2019 04:02,25/01/2019 04:02,3,a,S
25/01/2019 04:06,25/01/2019 04:06,35,a,S
25/01/2019 04:06,25/01/2019 04:06,31,c,O
25/01/2019 04:10,25/01/2019 04:10,4,a,S
25/01/2019 04:17,25/01/2019 04:18,3,a,S
25/01/2019 04:19,25/01/2019 04:19,4,a,S
25/01/2019 04:25,25/01/2019 04:26,13,a,S
25/01/2019 04:25,25/01/2019 04:26,9,c,O
25/01/2019 04:29,25/01/2019 04:29,39,a,S
25/01/2019 04:29,25/01/2019 04:29,35,c,O
25/01/2019 04:35,25/01/2019 04:35,3,a,S
25/01/2019 04:38,25/01/2019 04:39,25,a,S
25/01/2019 04:38,25/01/2019 04:39,21,c,O
25/01/2019 04:45,25/01/2019 04:45,2,a,S
25/01/2019 04:47,25/01/2019 04:47,3,a,S
25/01/2019 04:48,25/01/2019 04:48,8,a,S
25/01/2019 04:48,25/01/2019 04:48,3,c,O
25/01/2019 04:52,25/01/2019 04:53,27,a,S
25/01/2019 04:52,25/01/2019 04:53,23,c,O
25/01/2019 04:56,25/01/2019 04:56,8,a,S
25/01/2019 04:56,25/01/2019 04:56,4,c,O
25/01/2019 05:00,25/01/2019 06:00,3600,b,E
25/01/2019 05:00,25/01/2019 06:00,3602,a,S
25/01/2019 06:04,25/01/2019 06:04,14,a,S
25/01/2019 06:04,25/01/2019 06:04,9,c,O
25/01/2019 06:05,25/01/2019 06:05,28,a,S
25/01/2019 06:15,25/01/2019 06:16,29,a,S
25/01/2019 06:16,25/01/2019 06:16,25,c,O
25/01/2019 06:19,25/01/2019 06:19,4,a,S
25/01/2019 06:35,25/01/2019 06:35,1,c,O
25/01/2019 06:20,25/01/2019 06:22,68,a,S
25/01/2019 06:21,25/01/2019 06:22,64,c,O
25/01/2019 06:23,25/01/2019 06:23,30,a,S
25/01/2019 06:23,25/01/2019 06:23,26,c,O
25/01/2019 06:30,25/01/2019 06:32,132,a,S
25/01/2019 06:30,25/01/2019 06:32,128,c,O
25/01/2019 06:33,25/01/2019 06:33,7,a,S
25/01/2019 06:33,25/01/2019 06:33,2,c,O
25/01/2019 06:34,25/01/2019 06:35,6,a,S
25/01/2019 06:36,25/01/2019 06:36,2,a,S
25/01/2019 06:37,25/01/2019 06:37,13,a,S
25/01/2019 06:37,25/01/2019 06:37,8,c,O
25/01/2019 06:41,25/01/2019 06:42,12,a,S
25/01/2019 06:42,25/01/2019 06:42,7,c,O
25/01/2019 06:43,25/01/2019 06:43,38,a,S
25/01/2019 06:43,25/01/2019 06:43,33,c,O
25/01/2019 06:47,25/01/2019 06:47,3,a,S
25/01/2019 06:49,25/01/2019 06:49,2,a,S
25/01/2019 07:30,25/01/2019 07:30,1,c,O
25/01/2019 06:56,25/01/2019 06:57,67,a,S
25/01/2019 06:56,25/01/2019 06:57,62,c,O
25/01/2019 07:02,25/01/2019 07:03,28,a,S
25/01/2019 07:02,25/01/2019 07:03,24,c,O
25/01/2019 07:20,25/01/2019 07:21,32,a,S
25/01/2019 07:36,25/01/2019 07:36,1,c,O
25/01/2019 07:20,25/01/2019 07:21,27,c,O
25/01/2019 07:24,25/01/2019 07:24,14,a,S
25/01/2019 08:03,25/01/2019 08:03,1,a,S
25/01/2019 07:24,25/01/2019 07:24,9,c,O
25/01/2019 08:05,25/01/2019 08:05,1,c,O
